"","ID","INSEE_COM","CODE_EPCI","INSEE_DEP","INSEE_REG","NOM_COM_M","POPULATION","Nb_Transac","Prixm2_Moy"
"20678","COMMUNE_0000000009761203","11339",200042463,"11",76,"SAINT DENIS",514,4,999
"20679","COMMUNE_0000000009762671","11109",200071926,"11",76,"COUSTAUSSA",51,2,824
"20680","COMMUNE_0000000009761444","11404",200035715,"11",76,"VENTENAC CABARDES",963,13,1436
"20681","COMMUNE_0000000009761687","11437",200035715,"11",76,"VILLESEQUELANDE",888,8,1439
"20682","COMMUNE_0000000009762308","11206",200071926,"11",76,"LIMOUX",10098,121,1399
"20683","COMMUNE_0000000009762674","11240",200071926,"11",76,"MONTAZELS",569,7,1010
"20684","COMMUNE_0000000009757302","12121",241200674,"12",76,"LANUEJOULS",730,3,3082
"20685","COMMUNE_0000000009761688","11340",200035715,"11",76,"SAINTE EULALIE",512,4,1512
"20686","COMMUNE_0000000009762509","11211",200071926,"11",76,"MAGRIE",532,3,1339
"20687","COMMUNE_0000000009761446","11259",200035715,"11",76,"MOUSSOULENS",1024,13,1535
"20688","COMMUNE_0000000009762677","11063",200043776,"11",76,"CAMPAGNE SUR AUDE",576,6,1592
"20689","COMMUNE_0000000009761896","11417",200071926,"11",76,"VILLARZEL DU RAZES",109,NA,NA
"20690","COMMUNE_0000000009749587","71421",200070548,"71",27,"SAINT GERMAIN EN BRIONNAIS",192,NA,NA
"20691","COMMUNE_0000000009757304","12242",200069383,"12",76,"SAINT REMY",326,2,1019
"20692","COMMUNE_0000000009757308","12140",200069383,"12",76,"MARTIEL",1023,5,1637
"20693","COMMUNE_0000000009757667","12259",200069383,"12",76,"SANVENSA",658,5,1313
"20694","COMMUNE_0000000009757665","12198",241200807,"12",76,"RIEUPEYROUX",1986,12,1443
"20695","COMMUNE_0000000009757670","12150",200069383,"12",76,"MONTEILS",539,2,1384
"20696","COMMUNE_0000000009757306","12281",200069383,"12",76,"TOULONJAC",749,1,1576
"20697","COMMUNE_0000000009757307","12217",200069383,"12",76,"SAINTE CROIX",728,1,621
"20698","COMMUNE_0000000009757666","12054",241200807,"12",76,"CAPELLE BLEYS",369,3,1636
"20699","COMMUNE_0000000009757303","12034",241200674,"12",76,"BRANDONNET",322,3,1206
"20700","COMMUNE_0000000009757480","12021",241200807,"12",76,"BAS SEGALA",1586,12,1192
"20701","COMMUNE_0000000009757477","12068",200068831,"12",76,"COLOMBIES",904,NA,NA
"20702","COMMUNE_0000000009757481","12300",200069383,"12",76,"VILLEFRANCHE DE ROUERGUE",11894,59,1557
"20703","COMMUNE_0000000009757298","12199",241200625,"12",76,"RIGNAC",1916,20,1629
"20704","COMMUNE_0000000009757669","12205",200069383,"12",76,"ROUQUETTE",778,3,1263
"20705","COMMUNE_0000000009757664","12059",200068831,"12",76,"CASTANET",522,4,744
"20706","COMMUNE_0000000009757663","12032",200068831,"12",76,"BOUSSAC",577,2,1944
"20707","COMMUNE_0000000009749377","71354",200071884,"71",27,"POISSON",566,3,1130
"20708","COMMUNE_0000000009757305","12136",200069383,"12",76,"MALEVILLE",966,5,1508
"20709","COMMUNE_0000000009757483","12263",200069383,"12",76,"SAVIGNAC",716,4,1190
"20710","COMMUNE_0000000009757672","12287",200069383,"12",76,"VAILHOURLES",637,4,1231
"20711","COMMUNE_0000000009756451","15260",200066678,"15",84,"VIEILLEVIE",111,NA,NA
"20712","COMMUNE_0000000009756215","12273",200067171,"12",76,"SOULAGES BONNEVAL",296,NA,NA
"20713","COMMUNE_0000000009756450","12268",241200641,"12",76,"SENERGUES",421,NA,NA
"20714","COMMUNE_0000000009756446","12103",200067171,"12",76,"FLORENTIN LA CAPELLE",279,NA,NA
"20715","COMMUNE_0000000009757117","12206",241200674,"12",76,"ROUSSENNAC",623,4,1571
"20716","COMMUNE_0000000009756448","12094",200067478,"12",76,"ENTRAYGUES SUR TRUYERE",1017,7,1325
"20717","COMMUNE_0000000009756457","15212",200066678,"15",84,"SAINT SANTIN DE MAURS",357,2,1051
"20718","COMMUNE_0000000009756679","12172",200067478,"12",76,"NAYRAC",517,2,685
"20719","COMMUNE_0000000009756222","12048",200067171,"12",76,"CAMPOURIEZ",355,1,1067
"20720","COMMUNE_0000000009756452","15029",200066678,"15",84,"CASSANIOUZE",539,4,1364
"20721","COMMUNE_0000000009756223","15134",200066678,"15",84,"MONTSALVY",839,6,928
"20722","COMMUNE_0000000009756703","46075",200067361,"46",76,"CORN",217,3,1026
"20723","COMMUNE_0000000009756444","12088",200067171,"12",76,"CURIERES",225,NA,NA
"20724","COMMUNE_0000000009757120","12290",241200674,"12",76,"VAUREILLES",510,2,1879
"20725","COMMUNE_0000000009756681","12110",200067478,"12",76,"GOLINHAC",343,3,1124
"20726","COMMUNE_0000000009756449","12093",200067478,"12",76,"FEL",176,2,1526
"20727","COMMUNE_0000000009756214","12119",200067171,"12",76,"LAGUIOLE",1239,15,1371
"20728","COMMUNE_0000000009756677","12064",200067478,"12",76,"CAYROL",258,1,1667
"20729","COMMUNE_0000000009756447","12097",200067478,"12",76,"ESPEYRAC",241,2,1364
"20730","COMMUNE_0000000009756458","15133",200066678,"15",84,"MONTMURAT",134,NA,NA
"20731","COMMUNE_0000000009756445","12156",200067171,"12",76,"MONTPEYROUX",546,2,869
"20732","COMMUNE_0000000009756218","12209",200067171,"12",76,"SAINT AMANS DES COTS",758,2,753
"20733","COMMUNE_0000000009756460","46272",200067361,"46",76,"SAINT JEAN MIRABEL",225,3,1208
"20734","COMMUNE_0000000009756676","12074",200067171,"12",76,"CONDOM D AUBRAC",300,2,998
"20735","COMMUNE_0000000009756461","46015",200067361,"46",76,"BAGNAC SUR CELE",1477,10,927
"20736","COMMUNE_0000000009756694","46101",200067361,"46",76,"FELZINS",435,3,760
"20737","COMMUNE_0000000009757127","12256",200067361,"12",76,"SALVAGNAC CAJARC",381,5,1658
"20738","COMMUNE_0000000009756696","12030",200067064,"12",76,"BOUILLAC",432,3,966
"20739","COMMUNE_0000000009756471","46131",200067361,"46",76,"GREZES",175,4,1306
"20740","COMMUNE_0000000009756230","46174",200067361,"46",76,"LINAC",221,2,1301
"20741","COMMUNE_0000000009756469","46051",200067361,"46",76,"CAMBES",361,1,1123
"20742","COMMUNE_0000000009756693","46168",200067361,"46",76,"LENTILLAC SAINT BLAISE",167,NA,NA
"20743","COMMUNE_0000000009757119","12134",241200674,"12",76,"LUGAN",337,1,860
"20744","COMMUNE_0000000009756466","46108",200067361,"46",76,"FONS",406,5,1453
"20745","COMMUNE_0000000009756697","46180",200067361,"46",76,"LUNAN",566,8,1859
"20746","COMMUNE_0000000009756465","46111",200067361,"46",76,"FOURMAGNAC",157,1,1932
"20747","COMMUNE_0000000009756917","12181",241200674,"12",76,"PEYRUSSE LE ROC",234,1,1553
"20748","COMMUNE_0000000009756237","46057",200067361,"46",76,"CARDAILLAC",603,5,1878
"20749","COMMUNE_0000000009756468","46237",200067361,"46",76,"REYREVIGNES",377,4,1708
"20750","COMMUNE_0000000009756687","46207",200067361,"46",76,"MONTREDON",297,NA,NA
"20751","COMMUNE_0000000009756705","46021",200067361,"46",76,"BEDUER",729,13,1638
"20752","COMMUNE_0000000009756695","46085",200067361,"46",76,"CUZAC",245,2,1794
"20753","COMMUNE_0000000009756462","46332",200067361,"46",76,"VIAZAC",328,2,2300
"20754","COMMUNE_0000000009756702","46052",200067361,"46",76,"CAMBOULIT",257,5,2913
"20755","COMMUNE_0000000009756707","46093",200067361,"46",76,"ESPAGNAC SAINTE EULALIE",92,4,1697
"20756","COMMUNE_0000000009758363","12230",241200542,"12",76,"SAINT JEAN DELNOUS",426,1,1426
"20757","COMMUNE_0000000009756700","12052",200067361,"12",76,"CAPDENAC GARE",4549,27,1212
"20758","COMMUNE_0000000009756470","46176",200067361,"46",76,"LIVERNON",681,8,1753
"20759","COMMUNE_0000000009756467","46053",200067361,"46",76,"CAMBURAT",416,3,1139
"20760","COMMUNE_0000000009748388","86032",248600413,"86",75,"BONNEUIL MATOURS",2119,26,1304
"20761","COMMUNE_0000000009756459","12246",200067064,"12",76,"SAINT SANTIN",560,2,393
"20762","COMMUNE_0000000009756690","12089",200067064,"12",76,"DECAZEVILLE",5355,29,969
"20763","COMMUNE_0000000009748603","86163",200069854,"86",75,"MONTAMISE",3562,34,1893
"20764","COMMUNE_0000000009756692","46266",200067361,"46",76,"SAINT FELIX",516,3,1725
"20765","COMMUNE_0000000009756229","15181",200066678,"15",84,"SAINT CONSTANT FOURNOULES",619,5,1378
"20766","COMMUNE_0000000009756699","46055",200067361,"46",76,"CAPDENAC",1101,11,2134
"20767","COMMUNE_0000000009756241","46133",200067361,"46",76,"ISSEPTS",226,1,968
"20768","COMMUNE_0000000009748602","86222",200069854,"86",75,"SAINT GEORGES LES BAILLARGEAUX",4117,44,1739
"20769","COMMUNE_0000000009756456","15242",200066678,"15",84,"TRIOULOU",106,2,1749
"20770","COMMUNE_0000000009756691","12028",200067064,"12",76,"BOISSE PENCHOT",522,2,894
"20771","COMMUNE_0000000009756686","12004",200067064,"12",76,"ALMONT LES JUNIES",471,1,1128
"20772","COMMUNE_0000000009756688","12130",200067064,"12",76,"LIVINHAC LE HAUT",1148,3,584
"20773","COMMUNE_0000000009756701","46100",200067361,"46",76,"FAYCELLES",654,7,2183
"20774","COMMUNE_0000000009756232","46288",200067361,"46",76,"SAINT PERDOUX",205,2,1278
"20775","COMMUNE_0000000009756244","46009",200067361,"46",76,"ASSIER",657,2,1078
"20776","COMMUNE_0000000009756704","46035",200067361,"46",76,"BOUSSAC",187,2,1208
"20777","COMMUNE_0000000009757118","12148",241200674,"12",76,"MONTBAZENS",1393,NA,NA
"20778","COMMUNE_0000000009756708","46039",200067361,"46",76,"BRENGUES",208,1,3505
"20779","COMMUNE_0000000009757125","12158",200069383,"12",76,"MONTSALES",325,4,883
"20780","COMMUNE_0000000009756925","12104",200069383,"12",76,"FOISSAC",465,1,456
"20781","COMMUNE_0000000009757123","12227",200069383,"12",76,"SAINT IGEST",196,3,1236
"20782","COMMUNE_0000000009756914","12289",241200674,"12",76,"VALZERGUES",218,3,574
"20783","COMMUNE_0000000009756918","12108",241200674,"12",76,"GALGAN",366,1,1340
"20784","COMMUNE_0000000009757116","12016",241200625,"12",76,"AUZITS",857,4,1301
"20785","COMMUNE_0000000009757122","12252",200069383,"12",76,"SALLES COURBATIES",409,4,1180
"20786","COMMUNE_0000000009756919","12012",200067361,"12",76,"ASPRIERES",726,5,1404
"20787","COMMUNE_0000000009756916","12272",200067361,"12",76,"SONNAC",510,2,1158
"20788","COMMUNE_0000000009757114","12095",241200625,"12",76,"ESCANDOLIERES",231,2,1117
"20789","COMMUNE_0000000009756926","12018",200067361,"12",76,"BALAGUIER D OLT",153,1,946
"20790","COMMUNE_0000000009757115","12031",241200625,"12",76,"BOURNAZEL",341,1,1797
"20791","COMMUNE_0000000009756921","12257",200067361,"12",76,"CAUSSE ET DIEGE",739,2,918
"20792","COMMUNE_0000000009757121","12091",241200674,"12",76,"DRULHE",445,4,1006
"20793","COMMUNE_0000000009757124","12301",200069383,"12",76,"VILLENEUVE",1990,10,1731
"20794","COMMUNE_0000000009756931","46041",200067361,"46",76,"CADRIEU",163,3,2049
"20795","COMMUNE_0000000009756913","12305",200067064,"12",76,"VIVIEZ",1277,7,922
"20796","COMMUNE_0000000009756915","12013",200067064,"12",76,"AUBIN",3780,14,855
"20797","COMMUNE_0000000009756923","46289",200067361,"46",76,"SAINT PIERRE TOIRAC",149,4,958
"20798","COMMUNE_0000000009756929","46129",200067361,"46",76,"GREALOU",277,1,1188
"20799","COMMUNE_0000000009756922","12170",200069383,"12",76,"NAUSSAC",370,5,1583
"20800","COMMUNE_0000000009757128","12175",200069383,"12",76,"OLS ET RINHODES",168,NA,NA
"20801","COMMUNE_0000000009757309","46270",200067361,"46",76,"SAINT JEAN DE LAUR",232,3,1135
"20802","COMMUNE_0000000009756911","12100",200067064,"12",76,"FIRMI",2411,14,1013
"20803","COMMUNE_0000000009756927","46198",200067361,"46",76,"MONTBRUN",94,1,1337
"20804","COMMUNE_0000000009757130","12007",200069383,"12",76,"AMBEYRAC",176,3,1574
"20805","COMMUNE_0000000009756928","46157",200067361,"46",76,"LARROQUE TOIRAC",133,4,1069
"20806","COMMUNE_0000000009757126","12261",200069383,"12",76,"SAUJAC",127,NA,NA
"20807","COMMUNE_0000000009756920","12003",241200674,"12",76,"ALBRES",345,2,1685
"20808","COMMUNE_0000000009757129","12053",200069383,"12",76,"CAPELLE BALAGUIER",307,2,1494
"20809","COMMUNE_0000000009756912","12083",200067064,"12",76,"CRANSAC",1526,17,1015
"20810","COMMUNE_0000000009757113","12111",241200625,"12",76,"GOUTRENS",516,3,1357
"20811","COMMUNE_0000000009756930","46056",200067361,"46",76,"CARAYAC",99,1,471
"20812","COMMUNE_0000000009757486","46227",200069383,"46",76,"PROMILHANES",224,7,1047
"20813","COMMUNE_0000000009747996","86081",248600413,"86",75,"COLOMBIERS",1516,12,1214
"20814","COMMUNE_0000000009756706","46294",200067361,"46",76,"SAINT SULPICE",145,1,1253
"20815","COMMUNE_0000000009748795","86226",200069854,"86",75,"SAINT JULIEN L ARS",2618,23,1544
"20816","COMMUNE_0000000009757484","46154",200069383,"46",76,"LARAMIERE",346,6,1591
"20817","COMMUNE_0000000009757674","82147",248200107,"82",76,"PUYLAGARDE",336,4,1240
"20818","COMMUNE_0000000009757489","46020",244600532,"46",76,"BEAUREGARD",233,3,1165
"20819","COMMUNE_0000000009757673","82172",248200107,"82",76,"SAINT PROJET",285,5,1446
"20820","COMMUNE_0000000009757671","82137",248200107,"82",76,"PARISOT",593,2,1229
"20821","COMMUNE_0000000009757488","46247",244600532,"46",76,"SAILLAC",161,NA,NA
"20822","COMMUNE_0000000009757134","46155",200067361,"46",76,"LARNAGOL",135,1,2088
"20823","COMMUNE_0000000009757310","46230",200067361,"46",76,"PUYJOURDES",90,2,1214
"20824","COMMUNE_0000000009757675","82082",248200107,"82",76,"LACAPELLE LIVRON",200,1,2615
"20825","COMMUNE_0000000009757312","46173",244600532,"46",76,"LIMOGNE EN QUERCY",764,15,1401
"20826","COMMUNE_0000000009756934","46183",200067361,"46",76,"MARCILHAC SUR CELE",198,3,1304
"20827","COMMUNE_0000000009757485","46333",244600532,"46",76,"VIDAILLAC",168,2,1112
"20828","COMMUNE_0000000009758362","12197",241200542,"12",76,"REQUISTA",2007,12,1126
"20829","COMMUNE_0000000009758811","81052",248100737,"81",76,"CAMBON",2122,16,1770
"20830","COMMUNE_0000000009748582","36219",200068872,"36",24,"TENDU",648,6,947
"20831","COMMUNE_0000000009758801","81077",200034031,"81",76,"CURVALLE",395,7,740
"20832","COMMUNE_0000000009758368","81186",200040905,"81",76,"MOULARES",280,4,977
"20833","COMMUNE_0000000009759028","81167",200034031,"81",76,"MIOLLES",105,2,1321
"20834","COMMUNE_0000000009759034","81317",200034031,"81",76,"VILLEFRANCHE D ALBIGEOIS",1245,9,1770
"20835","COMMUNE_0000000009759248","81183",200034031,"81",76,"MONT ROC",192,NA,NA
"20836","COMMUNE_0000000009757990","12276",200068831,"12",76,"TAURIAC DE NAUCELLE",369,NA,NA
"20837","COMMUNE_0000000009758589","81306",200040905,"81",76,"VALDERIES",852,7,1096
"20838","COMMUNE_0000000009758371","81072",200040905,"81",76,"CRESPIN",129,2,1365
"20839","COMMUNE_0000000009759038","81026",200034031,"81",76,"BELLEGARDE MARSAL",719,9,1603
"20840","COMMUNE_0000000009759255","81079",248100737,"81",76,"DENAT",794,10,1787
"20841","COMMUNE_0000000009758164","12207",241200542,"12",76,"RULLAC SAINT CIRQ",347,2,904
"20842","COMMUNE_0000000009757831","12045",200068831,"12",76,"CAMBOULAZET",420,NA,NA
"20843","COMMUNE_0000000009758799","81303",248100497,"81",76,"TREBAS",414,7,1237
"20844","COMMUNE_0000000009757992","12041",200068831,"12",76,"CABANES",246,2,656
"20845","COMMUNE_0000000009748580","36022",200068872,"36",24,"BOUESSE",433,5,1090
"20846","COMMUNE_0000000009758802","12023",241200542,"12",76,"BASTIDE SOLAGES",108,NA,NA
"20847","COMMUNE_0000000009758168","81292",200040905,"81",76,"TANUS",535,8,924
"20848","COMMUNE_0000000009757834","12278",241200807,"12",76,"TAYRAC",170,NA,NA
"20849","COMMUNE_0000000009757833","12262",200068831,"12",76,"SAUVETERRE DE ROUERGUE",810,5,1116
"20850","COMMUNE_0000000009759036","81190",200034031,"81",76,"MOUZIEYS TEULET",491,2,1426
"20851","COMMUNE_0000000009758365","81199",248100497,"81",76,"PADIES",191,1,1734
"20852","COMMUNE_0000000009758587","81259",248100497,"81",76,"SAINT JULIEN GAULENE",211,2,620
"20853","COMMUNE_0000000009758812","81018",248100737,"81",76,"ARTHES",2488,21,1480
"20854","COMMUNE_0000000009759247","81203",200034031,"81",76,"PAULINET",542,4,757
"20855","COMMUNE_0000000009758588","81013",248100497,"81",76,"ANDOUQUE",398,3,1222
"20856","COMMUNE_0000000009758171","81249",200040905,"81",76,"SAINTE GEMME",893,13,1006
"20857","COMMUNE_0000000009759030","12019",200067163,"12",76,"BALAGUIER SUR RANCE",92,1,714
"20858","COMMUNE_0000000009757988","12065",200068831,"12",76,"CENTRES",465,5,951
"20859","COMMUNE_0000000009757287","12182",200068484,"12",76,"PIERREFICHE",271,2,1142
"20860","COMMUNE_0000000009759244","81158",200066561,"81",76,"MASNAU MASSUGUIES",272,1,716
"20861","COMMUNE_0000000009758584","81264",248100497,"81",76,"SAINT MICHEL LABADIE",95,2,979
"20862","COMMUNE_0000000009759246","81221",200034031,"81",76,"RAYSSAC",248,NA,NA
"20863","COMMUNE_0000000009759035","81097",248100737,"81",76,"FREJAIROLLES",1321,8,1874
"20864","COMMUNE_0000000009757835","12258",241200807,"12",76,"SALVETAT PEYRALES",973,8,945
"20865","COMMUNE_0000000009757662","12113",200068831,"12",76,"GRAMOND",490,2,1127
"20866","COMMUNE_0000000009758810","81074",248100737,"81",76,"CUNAC",1551,13,1592
"20867","COMMUNE_0000000009758364","12127",241200542,"12",76,"LEDERGUES",667,7,664
"20868","COMMUNE_0000000009758370","81122",248100497,"81",76,"LACAPELLE PINET",75,2,1711
"20869","COMMUNE_0000000009758582","81047",248100497,"81",76,"CADIX",231,2,494
"20870","COMMUNE_0000000009758804","81010",200034031,"81",76,"AMBIALET",455,11,976
"20871","COMMUNE_0000000009759033","81096",200034031,"81",76,"FRAYSSE",387,5,1178
"20872","COMMUNE_0000000009758581","81082",248100497,"81",76,"DOURN",115,2,902
"20873","COMMUNE_0000000009758585","81247",248100497,"81",76,"SAINT CIRGUE",208,3,1529
"20874","COMMUNE_0000000009758586","81019",248100497,"81",76,"ASSAC",144,3,1822
"20875","COMMUNE_0000000009757993","12085",200068831,"12",76,"CRESPIN",309,2,1419
"20876","COMMUNE_0000000009757994","12060",200068831,"12",76,"CASTELMARY",117,NA,NA
"20877","COMMUNE_0000000009758803","81071",248100497,"81",76,"COURRIS",81,1,982
"20878","COMMUNE_0000000009758374","81230",200040905,"81",76,"ROSIERES",746,8,1108
"20879","COMMUNE_0000000009757832","12194",200068831,"12",76,"QUINS",839,3,1455
"20880","COMMUNE_0000000009759031","81161",200034031,"81",76,"MASSALS",99,2,542
"20881","COMMUNE_0000000009757987","12057",200068831,"12",76,"CASSAGNES BEGONHES",904,5,1122
"20882","COMMUNE_0000000009758356","12225",241200567,"12",76,"SAINT GEORGES DE LUZENCON",1621,8,1946
"20883","COMMUNE_0000000009758167","81302",200040905,"81",76,"TREBAN",46,1,913
"20884","COMMUNE_0000000009757991","12169",200068831,"12",76,"NAUCELLE",1997,12,1054
"20885","COMMUNE_0000000009758165","12235",200068831,"12",76,"SAINT JUST SUR VIAUR",211,1,820
"20886","COMMUNE_0000000009757830","12137",200068831,"12",76,"MANHAC",809,2,1704
"20887","COMMUNE_0000000009758163","12267",241200542,"12",76,"SELVE",628,1,682
"20888","COMMUNE_0000000009758800","81240",200034031,"81",76,"SAINT ANDRE",97,1,600
"20889","COMMUNE_0000000009759251","81295",200034031,"81",76,"TEILLET",443,5,1357
"20890","COMMUNE_0000000009758805","81285",248100497,"81",76,"SERENAC",480,3,786
"20891","COMMUNE_0000000009757836","12189",200068831,"12",76,"PRADINAS",363,1,924
"20892","COMMUNE_0000000009758367","81089",248100497,"81",76,"FAUSSERGUES",145,1,444
"20893","COMMUNE_0000000009759032","81003",200034031,"81",76,"ALBAN",938,6,1534
"20894","COMMUNE_0000000009758808","81257",248100737,"81",76,"SAINT JUERY",6814,80,1469
"20895","COMMUNE_0000000009758809","81253",248100497,"81",76,"SAINT GREGOIRE",475,8,1080
"20896","COMMUNE_0000000009758369","81172",200040905,"81",76,"MONTAURIOL",47,NA,NA
"20897","COMMUNE_0000000009758583","81308",248100497,"81",76,"VALENCE D ALBIGEOIS",1325,9,1347
"20898","COMMUNE_0000000009757829","12234",200068831,"12",76,"SAINTE JULIETTE SUR VIAUR",591,4,892
"20899","COMMUNE_0000000009758169","81201",200040905,"81",76,"PAMPELONNE",855,11,1465
"20900","COMMUNE_0000000009744425","25210",200065647,"25",27,"ECHENANS",158,1,2192
"20901","COMMUNE_0000000009758580","81094",248100497,"81",76,"FRAISSINES",92,2,1099
"20902","COMMUNE_0000000009758372","81254",200040905,"81",76,"SAINT JEAN DE MARCEL",368,2,670
"20903","COMMUNE_0000000009757989","12046",200068831,"12",76,"CAMJAC",572,2,1094
"20904","COMMUNE_0000000009758798","12080",200067155,"12",76,"COUPIAC",397,4,1218
